,data.horse.bloodline,data.horse.breed_type,data.horse.color,data.horse.gen,data.horse.horse_type,data.horse.img_url,data.horse.inserted_at,data.horse.name,data.horse.nft_id,data.horse.parents,data.horse.race_statistic.first_place_finishes,data.horse.race_statistic.free_win_rate,data.horse.race_statistic.number_of_free_races,data.horse.race_statistic.number_of_paid_races,data.horse.race_statistic.number_of_races,data.horse.race_statistic.paid_win_rate,data.horse.race_statistic.second_place_finishes,data.horse.race_statistic.third_place_finishes,data.horse.race_statistic.win_rate,data.horse.super_coat
0,Nakamoto,elite,Baker-Miller Pink,Z9,Colt,https://img.zed.run/horses/FF91AF.png,2022-07-05T05:53:31,The pink hulk,438220,"[{'name': 'Fresh zombie', 'nft_id': 417322}, {'name': 'Jingo', 'nft_id': 576}]",9,4.97,181,14,195,0.0,19,21,4.62,False
0,Szabo,elite,Egyptian Blue,Z14,Colt,https://img.zed.run/horses/1034A6.png,2022-07-05T06:14:43,Duck Station,438222,"[{'name': 'Panic Station', 'nft_id': 191868}, {'name': 'Devotion To Ducky', 'nft_id': 150129}]",0,0.0,28,0,28,0.0,1,2,0.0,False
0,Finney,cross,Brown Sugar,Z32,Colt,https://img.zed.run/horses/AF6E4D.png,2022-07-05T06:22:44,Stincs,438223,"[{'name': 'Hoof Hearted Attempt', 'nft_id': 419524}, {'name': 'Lunabell', 'nft_id': 136609}]",0,0.0,6,0,6,0.0,0,0,0.0,False
0,Nakamoto,elite,Arylide Yellow,Z12,Stallion,https://img.zed.run/horses/E9D66B.png,2021-12-28T04:49:18,King Yellow,176080,"[{'name': 'Moonchaser', 'nft_id': 139868}, {'name': 'Alienstorm', 'nft_id': 118771}]",89,9.31,945,66,1011,1.52,79,108,8.8,False
0,Nakamoto,exclusive,Café Au Lait,Z5,Mare,https://img.zed.run/horses/A67B5B.png,2022-07-05T07:00:03,Mind Freak,438226,"[{'name': 'Final Freak', 'nft_id': 422285}, {'name': 'Mindhunter', 'nft_id': 68686}]",74,8.39,310,487,797,9.86,83,91,9.28,False
0,Buterin,genesis,Field Drab,Z10,Stallion,https://img.zed.run/horses/6C541E.png,2021-07-10T06:39:45,Limited Dialogue,45011,[],0,0.0,17,1,18,0.0,4,3,0.0,False
0,Buterin,pacer,Coyote Brown,Z268,Stallion,https://img.zed.run/horses/81613C.png,2022-07-05T07:05:37,Coyote Handsome,438228,"[{'name': 'Sienna Mist', 'nft_id': 423540}, {'name': 'John Slade', 'nft_id': 414493}]",4,4.35,92,6,98,0.0,14,12,4.08,False
0,Nakamoto,elite,Shadow Fighter,Z6,Colt,https://img.zed.run/horses/BFAFB2.png,2022-07-05T07:00:18,Masked Mindhunter,438227,"[{'name': 'Masked Milkbar', 'nft_id': 423288}, {'name': 'Mindhunter', 'nft_id': 68686}]",26,9.19,283,1,284,0.0,30,29,9.15,False
0,Buterin,exclusive,Alice Blue,Z16,Mare,https://img.zed.run/horses/F0F8FF.png,2021-12-28T04:57:28,A Bit Binary,176083,"[{'name': 'Binary', 'nft_id': 39006}, {'name': 'Bit Processor', 'nft_id': 20000}]",17,3.75,240,143,383,5.59,29,33,4.44,False
0,Buterin,exclusive,Dark Moss,Z13,Stallion,https://img.zed.run/horses/4A5D23.png,2021-12-28T05:05:26,Michael J Foxtrot,176087,"[{'name': 'Leizu', 'nft_id': 121262}, {'name': 'Speechless Glow', 'nft_id': 13090}]",66,15.06,332,177,509,9.04,42,38,12.97,False
0,Buterin,genesis,Alice Blue,Z10,Colt,https://img.zed.run/horses/F0F8FF.png,2021-07-10T06:39:48,I Scream,45019,[],10,11.11,72,24,96,8.33,1,6,10.42,False
0,Buterin,pacer,Shadow Fighter,Z222,Stallion,https://img.zed.run/horses/BFAFB2.png,2022-07-05T07:17:47,King Rodney,438238,"[{'name': 'King Luciano', 'nft_id': 421075}, {'name': 'Ugly Amanda', 'nft_id': 356033}]",0,0.0,40,4,44,0.0,1,3,0.0,False
0,Buterin,pacer,Alabaster,Z268,Colt,https://img.zed.run/horses/F2F0E6.png,2022-07-05T07:19:44,King Juelz,438242,"[{'name': 'Z251 Black Chocolate', 'nft_id': 386918}, {'name': 'Steve Madden,', 'nft_id': 190934}]",0,0.0,24,0,24,0.0,0,0,0.0,False
0,Buterin,legendary,Burnt Umber,Z14,Mare,https://img.zed.run/horses/8A3324.png,2021-07-10T06:42:02,Shard of Steel,45027,"[{'name': 'Glim Shard', 'nft_id': 25382}, {'name': 'Steel Cupcake', 'nft_id': 19691}]",5,8.93,56,3,59,0.0,6,4,8.47,False
0,Finney,elite,Cal Poly Pomona,Z23,Stallion,https://img.zed.run/horses/1E4D2B.png,2022-07-05T08:06:01,Tootsie Booo,438248,"[{'name': 'Betty Booo', 'nft_id': 422865}, {'name': 'Tootsie Hit', 'nft_id': 410180}]",20,4.08,490,18,508,0.0,41,45,3.94,False
0,Buterin,exclusive,Dark Lava,Z33,Mare,https://img.zed.run/horses/483C32.png,2021-12-28T05:55:22,Electric Dark Lava,176110,"[{'name': 'Wavelength', 'nft_id': 122344}, {'name': 'Don Van Kong', 'nft_id': 122053}]",8,6.25,128,8,136,0.0,7,10,5.88,False
0,Buterin,exclusive,Mystic Maroon,Z33,Mare,https://img.zed.run/horses/B03060.png,2021-12-28T05:55:45,Mystic Wave,176111,"[{'name': 'Wavelength', 'nft_id': 122344}, {'name': 'Purple Drip', 'nft_id': 53814}]",17,7.95,176,29,205,10.34,19,13,8.29,False
0,Nakamoto,exclusive,Crimson Tide,Z5,Stallion,https://img.zed.run/horses/DC143C.png,2022-07-05T09:01:00,Montagne Rouge,438268,"[{'name': 'Kaus', 'nft_id': 189855}, {'name': 'Sluz bucket', 'nft_id': 31306}]",60,13.84,159,236,395,16.1,26,27,15.19,False
0,Buterin,exclusive,Celestial Blue,Z12,Filly,https://img.zed.run/horses/4997D0.png,2022-07-05T09:05:45,Blue Glow,438270,"[{'name': 'Mad Mex', 'nft_id': 212080}, {'name': 'Colourful Charade', 'nft_id': 26597}]",0,0.0,28,0,28,0.0,2,5,0.0,False
0,Buterin,exclusive,Bleu De France,Z34,Stallion,https://img.zed.run/horses/318CE7.png,2021-12-28T06:51:06,Racing Wavelength,176129,"[{'name': 'Wavelength', 'nft_id': 122344}, {'name': 'Wave Racer', 'nft_id': 35621}]",17,5.69,299,2,301,0.0,19,30,5.65,False
0,Nakamoto,cross,Copper Penny,Z12,Colt,https://img.zed.run/horses/AD6F69.png,2021-12-28T06:54:00,Sunnie Side,176130,"[{'name': 'Serevi', 'nft_id': 107785}, {'name': 'Sunnie', 'nft_id': 44124}]",3,1.99,151,5,156,0.0,5,9,1.92,False
0,Nakamoto,cross,Cosmic Latte,Z12,Mare,https://img.zed.run/horses/FFF8E7.png,2021-12-28T07:03:56,Hold My Latte,176136,"[{'name': 'Serevi', 'nft_id': 107785}, {'name': 'Duke Colombo', 'nft_id': 87161}]",23,8.21,280,0,280,0.0,24,21,8.21,False
0,Finney,exclusive,Dark Byzantium,Z30,Stallion,https://img.zed.run/horses/5D3954.png,2021-12-28T07:21:33,Larva Lad,176138,"[{'name': 'All She Wrote', 'nft_id': 132956}, {'name': 'Our Atom', 'nft_id': 2877}]",1,4.35,23,5,28,0.0,4,0,3.57,False
0,Szabo,cross,Cinnabar,Z26,Mare,https://img.zed.run/horses/E34234.png,2022-07-05T10:13:26,Electric Fripples,438283,"[{'name': 'Electric Execution', 'nft_id': 422609}, {'name': 'Fripples', 'nft_id': 416965}]",3,3.09,97,55,152,0.0,14,7,1.97,False
0,Buterin,genesis,Feldgrau,Z10,Stallion,https://img.zed.run/horses/4D5D53.png,2021-07-10T06:47:34,Little Long Horn,45068,[],42,14.62,171,134,305,12.69,21,25,13.77,False
0,Nakamoto,exclusive,Fiery Rose,Z5,Filly,https://img.zed.run/horses/FF5470.png,2022-07-05T10:23:42,Dolle's,438285,"[{'name': 'Dolly SP', 'nft_id': 423354}, {'name': 'Corona Virus', 'nft_id': 5839}]",5,2.65,189,5,194,0.0,17,27,2.58,False
0,Buterin,cross,Eminence,Z19,Colt,https://img.zed.run/horses/6C3082.png,2022-07-05T10:40:50,Smooth Potato,438286,"[{'name': 'Invisible Pants', 'nft_id': 401328}, {'name': 'Ratchetless', 'nft_id': 395179}]",0,0.0,15,0,15,0.0,1,3,0.0,False
0,Nakamoto,exclusive,Midnight Black,Z5,Mare,https://img.zed.run/horses/000000.png,2022-07-05T10:54:11,Secretly Invested,438289,"[{'name': 'Shadow Star', 'nft_id': 9477}, {'name': ""Avery's Rose"", 'nft_id': 6758}]",43,12.46,321,27,348,11.11,36,35,12.36,False
0,Nakamoto,elite,Copper Penny,Z8,Colt,https://img.zed.run/horses/AD6F69.png,2022-07-05T10:56:28,Nup,438290,"[{'name': 'Ratchetless', 'nft_id': 395179}, {'name': 'Necropotence', 'nft_id': 380263}]",17,8.98,167,26,193,7.69,21,16,8.81,False
0,Finney,exclusive,Desert Sand,Z10,Filly,https://img.zed.run/horses/EDC9AF.png,2022-07-05T11:14:14,Street Magic,438292,"[{'name': 'La Magicienne', 'nft_id': 190723}, {'name': 'Hello Hola', 'nft_id': 20858}]",7,6.8,103,2,105,0.0,12,9,6.67,False
0,Finney,elite,Sienna,Z21,Mare,https://img.zed.run/horses/3C1414.png,2022-07-05T11:41:50,Trusted Boom,438300,"[{'name': 'Trusted Power', 'nft_id': 422092}, {'name': 'Double Boom', 'nft_id': 400228}]",13,5.53,235,1,236,0.0,26,23,5.51,False
0,Buterin,genesis,Electric Violet,Z10,Mare,https://img.zed.run/horses/8F00FF.png,2021-07-10T06:48:51,Amazing To Think,45086,[],10,8.91,101,24,125,4.17,20,4,8.0,False
0,Finney,elite,Fiery Rose,Z22,Stallion,https://img.zed.run/horses/FF5470.png,2022-07-05T11:47:35,Up The Middle,438303,"[{'name': 'If It Fits It Sits', 'nft_id': 422396}, {'name': 'Swoldier', 'nft_id': 421782}]",13,14.13,92,0,92,0.0,9,18,14.13,False
0,Buterin,exclusive,Air Superiority Blue,Z11,Colt,https://img.zed.run/horses/72A0C1.png,2022-07-05T11:56:03,Trip to Bali,438306,"[{'name': 'Qualm City', 'nft_id': 207638}, {'name': 'Password1', 'nft_id': 26025}]",18,9.0,200,6,206,0.0,9,16,8.74,False
0,Nakamoto,elite,Baker-Miller Pink,Z7,Filly,https://img.zed.run/horses/FF91AF.png,2022-07-05T12:44:23,Money Town,438315,"[{'name': 'Meep Street', 'nft_id': 419729}, {'name': 'Stitches', 'nft_id': 351640}]",10,6.47,139,34,173,2.94,18,18,5.78,False
0,Buterin,genesis,Burnt Sienna,Z10,Stallion,https://img.zed.run/horses/E97451.png,2021-07-10T06:49:15,The General Suffering,45099,[],85,11.29,372,368,740,11.68,57,52,11.49,False
0,Nakamoto,exclusive,Slate Gray,Z6,Stallion,https://img.zed.run/horses/708090.png,2021-12-28T09:08:58,Grey Nurse Shark,176171,"[{'name': 'Stacked Sats', 'nft_id': 110673}, {'name': 'Common Muse', 'nft_id': 963}]",172,14.45,962,286,1248,11.54,86,63,13.78,False
0,Buterin,genesis,Bleu De France,Z10,Stallion,https://img.zed.run/horses/318CE7.png,2021-07-10T06:49:22,Irritating Interest,45103,[],1,4.35,23,32,55,0.0,2,4,1.82,False
0,Buterin,genesis,Thistle,Z10,Mare,https://img.zed.run/horses/D8BFD8.png,2021-07-10T06:49:25,Careful Craftsman,45105,[],91,8.45,805,210,1015,10.95,98,81,8.97,False
0,Nakamoto,elite,Cal Poly Pomona,Z10,Colt,https://img.zed.run/horses/1E4D2B.png,2021-12-28T10:20:48,Nick Jonas,176179,"[{'name': 'Ace McCloud', 'nft_id': 154742}, {'name': 'Sarah Tonin', 'nft_id': 116299}]",13,6.38,188,12,200,8.33,17,20,6.5,False
0,Buterin,exclusive,Cinnabar,Z26,Mare,https://img.zed.run/horses/E34234.png,2021-12-28T10:22:08,Ki Ki,176180,"[{'name': 'Peppermint Cream', 'nft_id': 156206}, {'name': 'More Serious', 'nft_id': 47052}]",13,4.21,309,27,336,0.0,23,26,3.87,False
0,Buterin,exclusive,Fuzzy Wuzzy,Z33,Colt,https://img.zed.run/horses/CC6666.png,2022-07-05T13:24:36,Zombie Moulah,438323,"[{'name': 'Zombie Cruz', 'nft_id': 423740}, {'name': 'Moulah Mingle', 'nft_id': 421424}]",0,0.0,10,0,10,0.0,0,0,0.0,False
0,Buterin,elite,Burnt Sienna,Z27,Filly,https://img.zed.run/horses/E97451.png,2022-07-05T13:44:45,Blindfolded,438328,"[{'name': 'Insane Habibi', 'nft_id': 57024}, {'name': 'Sounds of Safety', 'nft_id': 20582}]",0,0.0,6,0,6,0.0,1,0,0.0,False
0,Buterin,pacer,Byzantium,Z78,Mare,https://img.zed.run/horses/702963.png,2021-12-28T10:59:10,Princess of Baker,176188,"[{'name': 'Thinking About Your Love', 'nft_id': 157336}, {'name': 'Outrun', 'nft_id': 90372}]",0,0.0,10,0,10,0.0,0,0,0.0,False
0,Buterin,elite,Cotton Candy,Z30,Stallion,https://img.zed.run/horses/FFBCD9.png,2022-07-05T14:04:30,Zip It Mr,438334,"[{'name': 'Zip It Good', 'nft_id': 419116}, {'name': 'Mr Bubble', 'nft_id': 74339}]",12,14.1,78,2,80,50.0,8,8,15.0,False
0,Buterin,elite,China Pink,Z24,Colt,https://img.zed.run/horses/DE6FA1.png,2022-07-05T14:04:31,Kombucha Bubble,438335,"[{'name': 'Mr Bubble', 'nft_id': 74339}, {'name': 'Marin Kombucha', 'nft_id': 54794}]",0,0.0,10,0,10,0.0,0,0,0.0,False
0,Buterin,elite,Anti-Flash White,Z18,Mare,https://img.zed.run/horses/F2F3F4.png,2022-07-05T14:06:15,Lady Bubble,438336,"[{'name': 'Lady Rumor', 'nft_id': 347332}, {'name': 'Mr Bubble', 'nft_id': 74339}]",7,5.93,118,45,163,0.0,18,9,4.29,False
0,Buterin,pacer,Fiery Rose,Z109,Mare,https://img.zed.run/horses/FF5470.png,2021-12-28T12:28:07,Princess of Howland,176200,"[{'name': 'ClipKlop', 'nft_id': 124935}, {'name': 'Outrun', 'nft_id': 90372}]",0,0.0,10,0,10,0.0,0,0,0.0,False
0,Buterin,legendary,Atomic Tangerine,Z20,Mare,https://img.zed.run/horses/FF9966.png,2021-12-28T12:38:48,Kentucky Sidecar,176204,"[{'name': 'Hyperactive', 'nft_id': 47480}, {'name': 'Wentworth Falls', 'nft_id': 46450}]",7,9.59,73,2,75,0.0,3,4,9.33,False
0,Buterin,genesis,Black Chocolate,Z10,Mare,https://img.zed.run/horses/1B1811.png,2021-07-10T06:52:34,Some Strange Way,45134,[],0,0.0,0,0,0,0.0,0,0,0.0,False
0,Buterin,genesis,Feldgrau,Z10,Mare,https://img.zed.run/horses/4D5D53.png,2021-07-10T06:52:44,Final Details,45135,[],0,0.0,20,0,20,0.0,0,0,0.0,False
0,Buterin,pacer,Hairy Canary,Z185,Mare,https://img.zed.run/horses/FFFF99.png,2021-12-28T13:02:47,Princess of Bouvet Island,176211,"[{'name': 'Prugna', 'nft_id': 157364}, {'name': 'Pound Town Pacer', 'nft_id': 156607}]",0,0.0,10,0,10,0.0,0,0,0.0,False
0,Szabo,elite,Suave Mauve,Z11,Mare,https://img.zed.run/horses/D473D4.png,2022-07-05T14:28:28,Slow Your Roll,438358,"[{'name': 'Vallely Goat', 'nft_id': 423518}, {'name': 'Ohhh Grace', 'nft_id': 338776}]",14,10.85,129,20,149,0.0,21,18,9.4,False
0,Buterin,genesis,Chartreuse,Z10,Stallion,https://img.zed.run/horses/7FFF00.png,2021-07-10T06:53:21,Perceived Importance,45154,[],9,10.53,57,47,104,6.38,12,6,8.65,False
0,Finney,exclusive,Dartmouth Green,Z22,Mare,https://img.zed.run/horses/00703C.png,2022-07-05T14:43:33,Saucy Sally,438374,"[{'name': 'Swoldier', 'nft_id': 421782}, {'name': 'Soaring Harpy', 'nft_id': 74818}]",0,0.0,14,0,14,0.0,1,0,0.0,False
0,Buterin,exclusive,Alabaster,Z31,Mare,https://img.zed.run/horses/F2F0E6.png,2022-07-05T14:43:48,Yankee Blood,438377,"[{'name': 'Swoldier', 'nft_id': 421782}, {'name': 'Yankee Garb', 'nft_id': 328612}]",1,6.67,15,1,16,0.0,1,1,6.25,False
0,Szabo,elite,Celestial Blue,Z14,Mare,https://img.zed.run/horses/4997D0.png,2022-07-05T14:44:14,Blue Hamster,438378,"[{'name': 'Electric Riot', 'nft_id': 409071}, {'name': 'Big John McCarthy', 'nft_id': 37740}]",2,7.14,28,0,28,0.0,0,1,7.14,False
0,Buterin,elite,English Vermillion,Z22,Filly,https://img.zed.run/horses/CC474B.png,2022-02-25T01:56:19,FSC Elite,307307,"[{'name': 'Dashing New Year', 'nft_id': 177469}, {'name': 'Prince Of Paris', 'nft_id': 110155}]",0,0.0,9,0,9,0.0,0,0,0.0,False
0,Finney,elite,Egyptian Blue,Z23,Mare,https://img.zed.run/horses/1034A6.png,2022-02-25T02:00:05,Baby New Year,307309,"[{'name': 'Birthright', 'nft_id': 190582}, {'name': 'Lombardo', 'nft_id': 162884}]",25,7.62,328,5,333,0.0,30,28,7.51,False
0,Buterin,exclusive,Stronghold Ivory,Z37,Colt,https://img.zed.run/horses/CDCDC1.png,2021-12-28T15:12:20,Unnamed Foal,176241,"[{'name': '2Reins', 'nft_id': 97535}, {'name': 'Atlantic Graveyard', 'nft_id': 89106}]",0,0.0,0,0,0,0.0,0,0,0.0,False
0,Buterin,exclusive,Arylide Yellow,Z14,Stallion,https://img.zed.run/horses/E9D66B.png,2022-07-05T15:00:29,Finding The Play,438393,"[{'name': 'New Plays', 'nft_id': 407770}, {'name': 'Pathfinder', 'nft_id': 562}]",6,5.48,73,14,87,14.29,5,4,6.9,False
0,Finney,elite,Space Sparkle,Z19,Colt,https://img.zed.run/horses/4A646C.png,2022-02-25T02:04:51,Lux Row,307341,"[{'name': 'Bring Your Own Weed', 'nft_id': 199842}, {'name': 'Dorado Strut', 'nft_id': 144247}]",0,0.0,33,0,33,0.0,0,3,0.0,False
0,Buterin,genesis,Atomic Tangerine,Z10,Mare,https://img.zed.run/horses/FF9966.png,2021-07-10T06:54:21,This Day And Age,45209,[],4,6.67,60,2,62,0.0,3,6,6.45,False
0,Buterin,genesis,Coyote Brown,Z10,Mare,https://img.zed.run/horses/81613C.png,2021-07-10T06:54:29,Some Clues,45218,[],0,0.0,7,0,7,0.0,0,0,0.0,False
0,Buterin,genesis,Ghost White,Z10,Mare,https://img.zed.run/horses/FFFFFF.png,2021-07-10T06:54:35,Blame The Haters,45223,[],12,2.53,435,46,481,2.17,29,33,2.49,False
0,Buterin,legendary,Eminence,Z15,Stallion,https://img.zed.run/horses/6C3082.png,2021-12-28T17:17:44,Makin Happy,176296,"[{'name': 'Jester Ferrari', 'nft_id': 47089}, {'name': 'Perplexia', 'nft_id': 2153}]",137,15.25,551,433,984,12.24,75,60,13.92,False
0,Buterin,genesis,Dartmouth Green,Z10,Stallion,https://img.zed.run/horses/00703C.png,2021-07-10T07:00:46,Echo Chamber,45246,[],8,4.4,182,2,184,0.0,13,15,4.35,False
0,Buterin,exclusive,Azure Mist,Z17,Mare,https://img.zed.run/horses/F0FFFF.png,2021-12-28T18:52:35,Husker Legacy,176330,"[{'name': 'Polkan', 'nft_id': 52287}, {'name': 'Husker Suh', 'nft_id': 16841}]",8,2.91,275,6,281,0.0,24,22,2.85,False
0,Nakamoto,exclusive,Feldgrau,Z4,Mare,https://img.zed.run/horses/4D5D53.png,2022-07-05T16:25:00,SOLDATEN,438478,"[{'name': 'Ancient Emerald', 'nft_id': 422155}, {'name': 'Because I Did', 'nft_id': 209906}]",62,12.79,344,142,486,12.68,38,54,12.76,False
0,Nakamoto,exclusive,Bondi Blue,Z4,Mare,https://img.zed.run/horses/0095B6.png,2022-07-05T16:27:45,Egg Beater,438481,"[{'name': 'Had To', 'nft_id': 368859}, {'name': 'Because I Did', 'nft_id': 209906}]",31,11.46,157,129,286,10.08,29,14,10.84,False
0,Nakamoto,exclusive,Powder Blue,Z4,Stallion,https://img.zed.run/horses/B0E0E6.png,2022-07-05T16:28:17,The Alpha Of Omega,438482,"[{'name': 'Uncontested', 'nft_id': 191945}, {'name': 'Grand Divinity', 'nft_id': 105205}]",8,4.37,183,26,209,0.0,15,20,3.83,False
0,Buterin,legendary,Black Chocolate,Z15,Stallion,https://img.zed.run/horses/1B1811.png,2022-07-05T16:49:28,Legendary Lemon,438490,"[{'name': 'Despicable Lemon', 'nft_id': 25064}, {'name': 'Ready To Excel', 'nft_id': 2396}]",18,14.63,123,0,123,0.0,14,5,14.63,False
0,Nakamoto,elite,Colombo Spice,Z4,Stallion,https://img.zed.run/horses/FF3800.png,2022-07-05T16:50:45,Fancy Strategy,438491,"[{'name': 'Dangerous Strategy', 'nft_id': 421904}, {'name': 'So Fancy', 'nft_id': 26643}]",10,3.89,257,10,267,0.0,25,38,3.75,False
0,Buterin,elite,Crimson Tide,Z33,Colt,https://img.zed.run/horses/DC143C.png,2022-07-05T16:51:12,Snorse Jr,438492,"[{'name': 'Snorse', 'nft_id': 65260}, {'name': 'Wave Racer', 'nft_id': 35621}]",0,0.0,15,0,15,0.0,1,2,0.0,False
0,Buterin,exclusive,Alabaster,Z14,Colt,https://img.zed.run/horses/F2F0E6.png,2022-07-05T16:54:42,Despicable Plan,438493,"[{'name': 'Part of the Plan', 'nft_id': 367951}, {'name': 'Despicable Lemon', 'nft_id': 25064}]",0,0.0,35,0,35,0.0,0,5,0.0,False
0,Finney,exclusive,Destiny,Z19,Mare,https://img.zed.run/horses/872657.png,2022-07-05T17:23:07,Gluish,438498,"[{'name': 'Senorita Fox', 'nft_id': 403622}, {'name': 'Up In Flames', 'nft_id': 116761}]",22,8.97,234,23,257,4.35,28,25,8.56,False
0,Buterin,genesis,Ghost White,Z10,Mare,https://img.zed.run/horses/FFFFFF.png,2021-07-10T07:02:07,Continue Reproducing,45284,[],14,9.92,121,43,164,4.65,12,16,8.54,False
0,Buterin,genesis,Copper Penny,Z10,Mare,https://img.zed.run/horses/AD6F69.png,2021-07-10T07:02:09,Great Park,45285,[],1,7.69,13,3,16,0.0,1,2,6.25,False
0,Nakamoto,exclusive,Dark Lava,Z4,Mare,https://img.zed.run/horses/483C32.png,2022-07-05T17:49:16,Stylish Billionaire,438501,"[{'name': 'Stylish Fox', 'nft_id': 407179}, {'name': 'Meantime', 'nft_id': 405496}]",7,6.8,103,14,117,0.0,15,16,5.98,False
0,Szabo,elite,China Rose,Z10,Mare,https://img.zed.run/horses/A8516E.png,2022-07-05T17:49:22,One More Meantime,438503,"[{'name': 'One More Chin', 'nft_id': 421791}, {'name': 'Meantime', 'nft_id': 405496}]",17,6.13,261,17,278,5.88,13,26,6.12,False
0,Buterin,genesis,Azure,Z10,Stallion,https://img.zed.run/horses/007FFF.png,2021-07-10T07:02:12,Ubermensch,45290,[],9,5.66,106,122,228,2.46,11,17,3.95,False
0,Buterin,pacer,Shadow Fighter,Z268,Stallion,https://img.zed.run/horses/BFAFB2.png,2021-12-28T19:42:33,Distillery Walks,176362,"[{'name': 'Flashing Pacer', 'nft_id': 141967}, {'name': 'Spirit Hunter', 'nft_id': 130158}]",0,0.0,47,0,47,0.0,3,0,0.0,False
0,Finney,legendary,Suave Mauve,Z10,Filly,https://img.zed.run/horses/D473D4.png,2022-07-05T18:34:10,Finney and the Jets,438511,"[{'name': 'Silver Ode', 'nft_id': 20569}, {'name': 'Don Kong', 'nft_id': 20525}]",6,11.76,51,4,55,0.0,9,5,10.91,False
0,Finney,legendary,Cinnamon Satin,Z10,Colt,https://img.zed.run/horses/CD607E.png,2022-07-05T18:34:17,Cinamon Don,438512,"[{'name': 'The First', 'nft_id': 20537}, {'name': 'Don Kong', 'nft_id': 20525}]",24,13.55,155,25,180,12.0,12,15,13.33,False
0,Buterin,genesis,Egyptian Blue,Z10,Mare,https://img.zed.run/horses/1034A6.png,2021-07-10T07:02:24,A Working Process,45295,[],20,5.05,376,36,412,2.78,30,49,4.85,False
0,Finney,legendary,Electric Violet,Z10,Colt,https://img.zed.run/horses/8F00FF.png,2022-07-05T18:40:40,Necrotizing Fasciitis,438514,"[{'name': 'Don Kong', 'nft_id': 20525}, {'name': 'Gulf Of Poets', 'nft_id': 13703}]",2,9.09,22,0,22,0.0,4,0,9.09,False
0,Buterin,genesis,China Rose,Z10,Stallion,https://img.zed.run/horses/A8516E.png,2021-07-10T07:02:36,Beautiful Things,45308,[],1,0.0,50,28,78,3.57,2,9,1.28,False
0,Buterin,exclusive,Sir Aquamarine,Z31,Colt,https://img.zed.run/horses/7FFFD4.png,2021-12-28T20:53:17,El Green,176387,"[{'name': 'Live Recklessly', 'nft_id': 156713}, {'name': 'Olde English 800', 'nft_id': 141401}]",5,7.94,63,0,63,0.0,5,5,7.94,False
0,Buterin,genesis,Cerulean Frost,Z10,Mare,https://img.zed.run/horses/6D9BC3.png,2021-07-10T07:02:57,Sunday Special,45317,[],3,2.78,36,43,79,4.65,7,6,3.8,False
0,Nakamoto,legendary,Desert Sand,Z2,Stallion,https://img.zed.run/horses/EDC9AF.png,2022-07-05T19:47:07,Juvie,438539,"[{'name': 'Stylish Criminal', 'nft_id': 25537}, {'name': 'Bellaranza', 'nft_id': 20577}]",22,22.0,100,37,137,0.0,16,10,16.06,False
0,Finney,exclusive,Suave Mauve,Z16,Mare,https://img.zed.run/horses/D473D4.png,2022-07-05T19:48:05,Savage Rain,438540,"[{'name': 'Thirsty Savage', 'nft_id': 417596}, {'name': 'Rain Tracker', 'nft_id': 24041}]",3,21.43,14,2,16,0.0,2,2,18.75,False
0,Finney,exclusive,Cyclamen,Z14,Colt,https://img.zed.run/horses/F56FA1.png,2022-07-05T19:48:45,Sunrise Tracker,438541,"[{'name': 'Great Sunrise', 'nft_id': 418481}, {'name': 'Rain Tracker', 'nft_id': 24041}]",6,12.24,49,0,49,0.0,4,12,12.24,False
0,Szabo,exclusive,Bright Cerulean,Z10,Mare,https://img.zed.run/horses/1DACD6.png,2021-12-28T21:22:25,Only Forlorn,176398,"[{'name': 'Lady Forlorn', 'nft_id': 99194}, {'name': 'Only Better', 'nft_id': 13465}]",37,13.28,271,26,297,3.85,29,18,12.46,False
0,Nakamoto,exclusive,White Smoke,Z3,Stallion,https://img.zed.run/horses/F5F5F5.png,2022-07-05T19:50:31,Burbank Buck-A-Roo,438543,"[{'name': 'WWE SmackDown', 'nft_id': 389731}, {'name': 'Bellaranza', 'nft_id': 20577}]",13,10.0,130,8,138,0.0,26,22,9.42,False
0,Nakamoto,exclusive,Burlywood,Z3,Mare,https://img.zed.run/horses/DEB887.png,2022-07-05T19:49:12,Implacable,438542,"[{'name': 'Serene Fox', 'nft_id': 407182}, {'name': 'Bellaranza', 'nft_id': 20577}]",9,5.73,157,32,189,0.0,10,26,4.76,False
0,Nakamoto,exclusive,Taupe,Z4,Colt,https://img.zed.run/horses/715C56.png,2022-07-05T20:03:01,First Lady Luck,438545,"[{'name': 'First Lady of France', 'nft_id': 359148}, {'name': 'Lucky Jeans', 'nft_id': 162602}]",1,2.94,34,1,35,0.0,2,2,2.86,False
0,Buterin,genesis,Big Dip O’Ruby,Z10,Mare,https://img.zed.run/horses/9C2542.png,2021-07-10T07:03:18,Dutch Falcon,45330,[],20,6.47,309,3,312,0.0,29,32,6.41,False
0,Buterin,legendary,Chartreuse,Z13,Mare,https://img.zed.run/horses/7FFF00.png,2022-07-05T20:19:43,Sailor jerri,438548,"[{'name': 'All Over Casanova', 'nft_id': 21467}, {'name': 'Winter Wonderland', 'nft_id': 2247}]",7,2.82,213,22,235,4.55,16,19,2.98,False
